"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Nsuper",12090.6004444444,208.51345308539,11694.9749989578,11948,12088,12229,12504.0249990254,1.00097938668086,9000
"delta[1]",0.0309657831202775,0.0116230518136599,0.0133270476413355,0.0226073838917406,0.0293049676448526,0.0375962182237038,0.0580045597517885,1.0053020105328,560
"delta[2]",0.101038286207968,0.0311061841644049,0.0512297834514883,0.0788145827972341,0.0975817333932689,0.119079639799686,0.173170841844593,1.00831268083033,330
"delta[3]",0.91256532239511,0.227446942739256,0.523300155784831,0.74877054417941,0.892573858761069,1.0553718986758,1.40422891133198,1.01114704755711,240
"delta[4]",1.15145273646263,0.287035965451005,0.652552822258492,0.949316164901869,1.12608584537301,1.32869222720048,1.77402056306768,1.01023081773774,270
"delta[5]",0.264481502296057,0.0801678964716944,0.133787589385153,0.206746571653551,0.254957801158228,0.312472738479167,0.442999134688765,1.00892450618209,310
"delta[6]",0.231066695464411,0.0672706777256473,0.120975393204557,0.183169916563643,0.224118044762374,0.271094352039372,0.381917954984542,1.00885910453111,310
"delta[7]",0.435515773108067,0.112970275828843,0.242986882226727,0.355556901530372,0.425055453169745,0.505329438466975,0.68497523922455,1.01039930713041,260
"delta[8]",1.87160521358892,0.461383391707088,1.0717677101673,1.54158750034642,1.83072317721191,2.15744595134118,2.85076351876782,1.01101513467313,250
"delta[9]",3.17127926590141,0.775540505530284,1.81450463178892,2.62114406486752,3.10988196426547,3.65823918952686,4.83533647354074,1.01084674343048,250
"delta[10]",3.84448127052611,0.938419972754197,2.22852777414613,3.17297869195128,3.76979707142676,4.43132201462401,5.85197814280784,1.01082406182709,250
"delta[11]",1.08666923284923,0.282037857714075,0.60180799042726,0.886617769736249,1.06166864817047,1.26432364900903,1.70265008245453,1.01028754023464,270
"delta[12]",2.08090939487816,0.511372096995972,1.19568074945843,1.71867645193441,2.03364728099198,2.39942344173711,3.1796271130764,1.01064656606992,260
"delta[13]",0.885015564721851,0.226481252219963,0.495563700523446,0.72430428515826,0.866148404627324,1.02546483191945,1.37759434213407,1.00941936012244,290
"delta[14]",0.316966435780588,0.0929557482870012,0.165781958640369,0.250585726290001,0.306393669884671,0.37299048656055,0.525437302626961,1.00839869735794,330
"delta[15]",0.147731181416874,0.0495141541447839,0.0673765502267864,0.112027757073489,0.142181526411565,0.177715669666809,0.259902426595143,1.00674229065042,420
"delta[16]",0.0966720195962514,0.0344403980141987,0.0419302620203714,0.0720092484455154,0.092599845627535,0.116652629284575,0.176349192511088,1.00558967566235,520
"delta[17]",0.250737337955055,0.0675206264756999,0.137857992251602,0.202893485863768,0.243848843039088,0.291790347564448,0.399503680501232,1.00844012981952,330
"deviance",799.582720024595,8.39191263055248,785.375650062699,793.580167373189,798.862671302495,804.831186720196,818.082230015603,1.00117240421469,6300
"p",0.584798742583887,0.0150670401601366,0.555220956450237,0.574782537547909,0.58482245200654,0.594937695789312,0.614135010046772,1.001263097226,5100
"pent[1]",0.0018334799271037,0.00050698040036613,0.000963774807329527,0.00147482014564105,0.00178860361053963,0.00213755657212149,0.00296991562131109,1.00177892455355,2500
"pent[2]",0.00598749608572621,0.0011155705048897,0.0039871513276934,0.00520966470417515,0.00593876723609157,0.00670237496814166,0.00830920988188929,1.00108376659163,8100
"pent[3]",0.0540701870838369,0.00319140349628502,0.0479110348054276,0.0519129116121365,0.054010322716344,0.0561814345919869,0.0604652186248353,1.00103373253138,9000
"pent[4]",0.0682157360296639,0.00387609450690243,0.0607162916381278,0.065569377027177,0.0681568407532089,0.0708059144449489,0.0759929848105905,1.00107411750078,8400
"pent[5]",0.0156749146052946,0.00279424285908685,0.0102930339200015,0.0138014880582006,0.0156369419971692,0.0175139283824593,0.0212399012305678,1.00116241467122,6500
"pent[6]",0.0136824034842111,0.00210051139316274,0.00971988764866315,0.0122116263711412,0.0136457334444043,0.0150887877248502,0.0178920022063783,1.00113737533141,6900
"pent[7]",0.0258071376606324,0.00239151707256579,0.0213104680284829,0.0241592985487756,0.0257527593700156,0.0273976564819261,0.0306151345210076,1.00091855944854,9000
"pent[8]",0.110872660196447,0.00467446855867272,0.101862266021136,0.107641991372203,0.110817661941291,0.114017713445216,0.120178334436154,1.00096385395468,9000
"pent[9]",0.187866605911033,0.00617610932223493,0.175867733078948,0.183679264016539,0.187789562991798,0.192038679282176,0.19994388144871,1.00124045438126,5400
"pent[10]",0.227777674670695,0.00686658297301699,0.214419908303701,0.22313751723559,0.227826691140024,0.232317358172162,0.241571863129532,1.00111708920891,7300
"pent[11]",0.0643489433977624,0.00560581979680354,0.0532445492683146,0.0606301147879424,0.0644120988303987,0.0680853319369166,0.0753140110205164,1.00101893162701,9000
"pent[12]",0.12329538052108,0.00528315191588618,0.113047934781404,0.119749986636092,0.123228389919545,0.12689141869597,0.133712659026329,1.0009103804458,9000
"pent[13]",0.0524413829771895,0.00435048211924306,0.0440620123327481,0.0495027515709932,0.0523932262496103,0.0553978612297308,0.0611272180050418,1.00150325326299,3400
"pent[14]",0.0187778252467284,0.00298078042042541,0.0130910408543602,0.0167256714227297,0.0187340954670572,0.0207786609565209,0.0246605956427605,1.00115411675851,6600
"pent[15]",0.00875486859455308,0.00199513729561458,0.00495386928388959,0.00739095084980605,0.00871768434187229,0.0100436209285735,0.0127908871898805,1.00091303206842,9000
"pent[16]",0.00572785027752821,0.00145396497978986,0.00301886418252413,0.00472358807635103,0.00566974100723322,0.0066855470156736,0.00871720027055177,1.00098350926046,9000
"pent[17]",0.0148654533305144,0.00176889961128093,0.0115737860168924,0.0136422727708852,0.0148237371852598,0.0160148826894038,0.0185047997030116,1.00099102633472,9000
