"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"pent[8]",0.0314994715330885,0.00424761860682347,0.0229277247453155,0.0287824645126895,0.031552132095081,0.0342799246422749,0.0397415553830809,1.00557524052262,570
"pent[9]",0.0246805122074006,0.00417306851227887,0.017628480388967,0.0218382090129903,0.0243085209642047,0.0270786928159219,0.03401187721266,1.00357543471697,960
"pent[10]",0.0493917168256141,0.00647289053960992,0.0370091208190414,0.0451522284162322,0.0492204109945355,0.0534461993771451,0.0628509570230571,1.00451059344361,720
"pent[11]",0.110065176647556,0.0122119698272193,0.0849940899417795,0.10246151903518,0.110263216856075,0.118038553444997,0.13355533138736,1.00786005744254,460
"pent[12]",0.116418165135778,0.0125340925670308,0.0899047517299496,0.108756662622162,0.117002611294455,0.124772906385386,0.139403208774925,1.00889004638401,430
"pent[13]",0.166052031786522,0.0163510878950898,0.130506679592292,0.156320132451573,0.167053581155217,0.176992642176072,0.195287196342536,1.00970055690168,460
"pent[14]",0.191596623881449,0.0281114532280003,0.139640783256125,0.172580417275253,0.190478066486683,0.209366991232893,0.250493411422966,1.00293741366089,1300
"pent[15]",0.086284220725099,0.0211539349505305,0.0449426167197592,0.0719450911863097,0.0862444663743585,0.100752803337057,0.127584624940222,1.00243515923924,1700
"pent[16]",0.024394847824613,0.0113375417918131,0.00305411405082122,0.0162355097693068,0.0244225875584454,0.0324517376602962,0.0465411745438507,1.00153399958806,4300
"pent[17]",0.0368813369907278,0.00619794023526468,0.0244544993403142,0.032755338725468,0.0369725998557423,0.0411202817499543,0.0488235268760193,1.00310153108386,1200
"pent[18]",0.00483431314110305,0.00318903993918158,0.000257713612120017,0.00227401993310779,0.00440279959160336,0.00691822576498811,0.0118729409457126,1.00108918272131,19000
"pent[19]",0.00640426783853055,0.00179867061624197,0.00305634258712974,0.00517981504169783,0.00632878155802064,0.00753970141098769,0.0101473328264417,1.00754827740249,420
"pent[20]",0.00383488208625338,0.000817124847764621,0.00234035332337723,0.00328309683941167,0.00379336091514874,0.00434581558363162,0.00555477905687695,1.00279875139757,2400
"phi[1]",0.532190168736177,0.348242765832432,0.00273094632300032,0.192238959889053,0.562274244699311,0.875376821127491,0.998733773286668,1.00123694203964,8800
"phi[2]",0.221497129295562,0.307509806399805,3.19041455788718e-05,0.00653791848429568,0.0537650668932706,0.337268207532834,0.985157259859985,1.01297452075605,240
"phi[3]",0.194022474705099,0.286149354173353,3.06622014491348e-05,0.00559221789434193,0.0420942517194206,0.260804227483835,0.963988739063658,1.0423618849244,66
"phi[4]",0.475031916359424,0.191032697744451,0.171717653056788,0.336092953303933,0.449393819803029,0.585432198338454,0.94433634887102,1.00309758099574,1200
"phi[5]",0.600664083048376,0.166782600403922,0.319872592747287,0.478381197716815,0.582071004121676,0.707261459076984,0.971206481296064,1.00095931102991,45000
"phi[6]",0.466917604831538,0.0693416528903514,0.343367660216266,0.418552795669348,0.46271380565827,0.510437770240737,0.615414997491879,1.00101328086953,42000
"phi[7]",0.415833767804549,0.0411138337902691,0.340106641696654,0.38732969289324,0.414212173489437,0.44253062358695,0.500913937594838,1.00099323557157,45000
"phi[8]",0.412110237583715,0.0741315858424601,0.287287340047502,0.360178594579392,0.404992781301687,0.45578663532024,0.576816688308018,1.00110460360594,17000
"phi[9]",0.300275157984366,0.0378371714088947,0.230202994166585,0.274059959978026,0.298990921185875,0.324870608051458,0.378545727632447,1.00106090099971,23000
"phi[10]",0.6188923003767,0.0399839690186546,0.542533445214321,0.591489557722401,0.61826071772782,0.645386711528444,0.699999946546142,1.00103724803137,30000
"phi[11]",0.650349029837695,0.0362884239032419,0.580733552786802,0.625299891170617,0.650083888273434,0.674637952643165,0.722686945792665,1.00098687240589,45000
"phi[12]",0.686562568523127,0.0525973850335876,0.593918007745623,0.649575333435161,0.682854484042918,0.719355692455542,0.800243236545117,1.00128354501935,7600
"phi[13]",0.332134958147321,0.0420913307817073,0.255918339561234,0.30251337978791,0.330011989017152,0.359407102766728,0.420444368646576,1.00128220012278,7600
"phi[14]",0.632128803892986,0.0626923544835035,0.512846301187274,0.588772328023874,0.631218532727858,0.673615945256185,0.757601264654934,1.00099480024286,45000
"phi[15]",0.719664578892443,0.0461587181180914,0.631788359583605,0.688347412087255,0.71871645137987,0.749993537904647,0.812978040737649,1.0009650493701,45000
"phi[16]",0.661022624629089,0.0678080724170943,0.53507281024729,0.614673260657175,0.658750952176014,0.704809659346385,0.801383240863871,1.00098706109701,45000
"phi[17]",0.683466633481573,0.0743057917315417,0.555924360474707,0.632320462353257,0.676780420355885,0.727145160346241,0.850787136038549,1.00110587521859,16000
"phi[18]",0.307593592015607,0.0568505368325692,0.208340135750077,0.267705846491591,0.30314866049651,0.34289619760317,0.429810941001139,1.01179117206208,230
"phi[19]",0.969796563317534,0.0385318959864788,0.860073363178114,0.957943900169617,0.984781476545282,0.996504182092023,0.999966931913267,1.00139170369063,5700
