"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Nsuper",10527.8571111111,192.128476574169,10171,10396,10522,10655,10919,1.00145106288061,3700
"delta[1]",0.00382546733003249,0.00291259593067496,0.000439595441794835,0.00175130643890059,0.00312848304520535,0.00511239020968463,0.0112839968088133,1.00082705592611,9000
"delta[2]",0.013405406195574,0.00705287065675495,0.00369405201288833,0.00825648135140552,0.0120611202959731,0.0170868692787474,0.0309890715459535,1.00106842259088,8600
"delta[3]",0.0322465261918793,0.0126783001642586,0.0130536667835599,0.0230771011403667,0.0304119878832372,0.0393087364370497,0.062303576220722,1.00141868205559,3900
"delta[4]",0.414823227054628,0.107949661562428,0.234921391819823,0.338253169742938,0.403218170477097,0.481226044044397,0.652352479352954,1.00365008307878,1200
"delta[5]",0.956896694287142,0.240474303372927,0.546958360786235,0.78668970640509,0.933426331996141,1.10691210596928,1.48464438612787,1.00355666354118,1600
"delta[6]",1.29918104474756,0.325796324662297,0.737615315090207,1.06994292044941,1.26817433063364,1.5034416156693,2.01218661465317,1.00345901788248,1700
"delta[7]",0.928746524496772,0.234187261785253,0.531635645136607,0.762798640441761,0.903514166821936,1.07551295825517,1.4445454550489,1.00353821841131,1500
"delta[8]",0.462061705117462,0.119543680399898,0.259773902974465,0.376736584176424,0.450139872285036,0.536263160104403,0.727027222109099,1.00355516192156,1600
"delta[9]",0.806016700851856,0.204510581502325,0.461752644675042,0.660673929850672,0.787065021298581,0.934094890858015,1.25598262695722,1.00347709177664,1400
"delta[10]",0.692127653636206,0.174782206484469,0.390203072580123,0.566691902710506,0.675754831987157,0.800359710763578,1.07539797095715,1.00332566947113,1800
"delta[11]",2.85109481265896,0.705260338870516,1.65186778174245,2.35429735012863,2.77556649260343,3.29716936273073,4.39083448495142,1.00379577599572,1400
"delta[12]",3.51400723839367,0.866372113195746,2.0325600434545,2.89921424824364,3.43298609969371,4.08022827332507,5.38597005138833,1.0037054012132,1500
"delta[13]",2.68312435647208,0.662346855380959,1.54771311945532,2.21904218510289,2.61492157708593,3.10463243032349,4.14340518020065,1.00334443156153,1800
"delta[14]",0.00331336898313551,0.0034655692987862,7.73899380128451e-05,0.000900109888843637,0.00224621538463384,0.00453580199071167,0.0126782579137115,1.00079835203901,9000
"delta[15]",1.38186219555203,0.344435153049742,0.79690584722095,1.1360225818646,1.34748593155887,1.59844960784156,2.13314248989376,1.00350689744554,1700
"delta[16]",0.0101471275110416,0.00971536218824229,0.000264185659749863,0.00301646576849609,0.00725458787624296,0.0142045646418805,0.0363147632721638,1.00187447853375,2300
"deviance",943.249727148175,8.25541447161301,928.619927854578,937.374579764397,942.772092057416,948.514299293661,960.68179175977,1.0009207163294,9000
"p",0.799009162043187,0.0133626251245945,0.772485761372704,0.790079058049067,0.799223516536342,0.808137362874067,0.82478264346926,1.00101375790051,9000
"pent[1]",0.000238287647713957,0.000167672072651247,2.94905181441955e-05,0.000116912888809233,0.000200848785760903,0.000317566120793499,0.000667192184465657,1.00091902275384,9000
"pent[2]",0.000835962385484513,0.000382608404298428,0.000259895885477287,0.000553020767573525,0.000776434695292067,0.00105409141216431,0.00172670737306008,1.0007887416614,9000
"pent[3]",0.00200765660352399,0.000599953702055325,0.00101489899138074,0.00157394061649347,0.00194727648969122,0.00237952745379857,0.00333175961282354,1.00088285595441,9000
"pent[4]",0.0258367522018495,0.0020983436309464,0.0219059707408714,0.0243743991426825,0.0257719961562438,0.02723686093365,0.0300678413545853,1.00136722944991,4200
"pent[5]",0.0596109843151622,0.0032366705088418,0.0534709886849121,0.0573330883233541,0.0595699494694508,0.0617872536700829,0.0660846487378458,1.00090286499772,9000
"pent[6]",0.0809171818530875,0.00380392378723878,0.0737721978674904,0.0783068125070042,0.0808165565139253,0.0834792730716642,0.0884434594043596,1.00151301523145,3400
"pent[7]",0.057858028273531,0.00328609880788467,0.0514543997429063,0.0556334489631881,0.0578227304108296,0.0600799631776664,0.0643211224203699,1.00082170532367,9000
"pent[8]",0.0287962694307173,0.00245524312038014,0.0240660760330066,0.0271378744048575,0.0287355078132728,0.0304352794748354,0.0336614397076625,1.00089836258465,9000
"pent[9]",0.0501992891707191,0.00303523242480704,0.0443619204958296,0.0481184807809277,0.0501002285290549,0.0521954614962575,0.0562304209484902,1.00098945753728,9000
"pent[10]",0.0431329102748182,0.00289155129781823,0.0376393202825563,0.0411950925770248,0.0430955690830452,0.0450822016092359,0.0489304964862779,1.00101615188867,9000
"pent[11]",0.177593120907064,0.00520076071550366,0.167589927682794,0.174067807428731,0.17757565733717,0.181114570078792,0.187910222378621,1.00094628278114,9000
"pent[12]",0.218901080927499,0.00571263174457569,0.207704484033321,0.215075314055473,0.218861591878003,0.222731856010446,0.230121951861396,1.00090486614928,9000
"pent[13]",0.167161700132754,0.00525182095628629,0.156891707086833,0.163645779128894,0.16709229645944,0.17071521797795,0.177513281341257,1.0013381059967,4500
"pent[14]",0.000206711786745619,0.00020590171573822,5.2885050429791e-06,5.99537406040318e-05,0.000146534888834198,0.000288906992713094,0.000748580865336602,1.0008394323552,9000
"pent[15]",0.0860736245055815,0.00363229794738534,0.0790299017484681,0.0836603976519144,0.0860482301330408,0.0885008554955272,0.0932592292950605,1.0010723027936,8400
"pent[16]",0.000630439583749039,0.000564875420067911,1.74137064719872e-05,0.00020006621188348,0.000473034822454117,0.000906770289922038,0.00210299235024027,1.00171723199133,2700
"phi",0.436509308435167,0.0105869282403541,0.415651163175547,0.429426276359479,0.436473976189953,0.443772964319185,0.457179255915832,1.00101181021759,9000
