"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Nsuper",22776.813,1476.28238084525,20859.9749994158,21749,22477,23442,26549.024999541,1.02332170391985,170
"delta[1]",0.783834935322658,0.757258969301636,0.0137057741980867,0.250930473797041,0.561880482460609,1.06750623893476,2.86365877299452,1.14251018160103,36
"delta[2]",0.474709019678878,0.574512806610211,0.00506875603023373,0.0966045241811502,0.281982687593897,0.636191666388586,2.07324787907952,1.05838647273152,66
"delta[3]",0.486162712556779,0.5672774651051,0.0123986237482408,0.124825904245263,0.297436920960081,0.632819456182594,2.05004934439743,1.01169921715468,250
"delta[4]",0.305220220578107,0.253340521279426,0.0188906249786516,0.143088283899443,0.242403586936686,0.391079855141739,0.99335058054703,1.00236055009736,2000
"delta[5]",0.623936926517665,0.234836588483733,0.234849053097043,0.462210181684529,0.598217622638961,0.760370153319898,1.15610209391187,1.00249675768332,1600
"delta[6]",0.186425593166515,0.109094320322154,0.014468286190151,0.106071933377301,0.17611021082168,0.253776838276775,0.429307155361762,1.00091423988845,9000
"delta[7]",0.390425690469052,0.122081975384671,0.1974972017312,0.304135230868492,0.372618016091261,0.459498731532373,0.672448938010369,1.00221359591506,1700
"delta[8]",0.324398599743466,0.0984726301832713,0.16146840323252,0.254402806622754,0.313543892832779,0.382766338271397,0.548754000709879,1.0017298592105,2600
"delta[9]",1.36513928733923,0.335356262715556,0.806158552745116,1.12487521522843,1.33113168836216,1.5666818564375,2.11263304230743,1.00353169076056,910
"delta[10]",3.02297499550991,0.692675956456472,1.85085480879964,2.530056088732,2.9625444180685,3.4546264595242,4.54057808525185,1.00316776958113,1200
"delta[11]",5.78759006681255,1.319410514246,3.51792381637877,4.84881336042854,5.69293342901716,6.61008665409332,8.6740254079847,1.00406285212118,790
"delta[12]",2.07304761015885,0.561491290152425,1.13273744490365,1.66446067902426,2.02231954012756,2.41471112167924,3.3419102549144,1.00186048794265,2300
"delta[13]",2.73975972831334,0.657785838947145,1.64119792905921,2.26900933596563,2.67580984399744,3.1462315421241,4.19532315916958,1.00300450132329,1100
"delta[14]",0.985073377320539,0.298253473301781,0.494187735932978,0.771648664564491,0.955874421242961,1.16451619334577,1.66144177791763,1.00164593805194,2900
"delta[15]",0.755145305577076,0.215499267089387,0.401605141214539,0.600042827894941,0.732454733823048,0.884186276290956,1.23542382138129,1.00318976274683,1000
"delta[16]",0.451222105358497,0.149474425516612,0.203303378366287,0.343993882757436,0.436899432758872,0.538049580768827,0.786656613520282,1.00152766624017,3300
"delta[17]",0.208607907068957,0.0958356318965044,0.0441747897204126,0.1423818160618,0.199365740066974,0.266171096621345,0.422021711501627,1.00105961315467,8800
"delta[18]",0.178339216982536,0.065287823846385,0.0670664066132333,0.131930040739361,0.172325444908664,0.218229680738389,0.322196594983072,1.00148957699014,3500
"delta[19]",0.135501788533557,0.0481537658081009,0.0569557576849616,0.101456047584214,0.129921834935843,0.162787053371631,0.245936842647685,1.00490666953164,610
"delta[20]",0.0465433920804198,0.0364594765451642,0.00244429493645725,0.020045987000077,0.0387188702539228,0.0641646975800367,0.141180928666716,1.01693975024912,160
"delta[21]",0.0261544045722927,0.0253228719109196,0.000790256696583181,0.00813764747693484,0.01885629041948,0.0359547361358058,0.0926344128065518,1.00751613821282,370
"deviance",497.785547799663,12.0807258082676,476.532137020981,489.21577860069,497.108981980026,505.546956481527,523.445252084637,1.00173288529811,2600
"p[1]",0.0267823965304612,0.0804126013673173,0.00079606184973565,0.00281908793196591,0.0057284744731041,0.0133472245689556,0.331317844867171,1.14858674342099,35
"p[2]",0.0267823965304612,0.0804126013673173,0.00079606184973565,0.00281908793196591,0.0057284744731041,0.0133472245689556,0.331317844867171,1.14858674342099,35
"p[3]",0.325629703296646,0.289334204340265,0.0326227027728895,0.0949848890604571,0.207268136350935,0.492824185591523,0.990878324049956,1.01233260341787,220
"p[4]",0.433275286723173,0.220655100959039,0.0949538955418619,0.254726042844909,0.401608417646504,0.59137134704718,0.892124725651981,1.00223918926018,1700
"p[5]",0.411546547669069,0.110778694791314,0.238429341412308,0.327958456235511,0.395121897296351,0.481910009574502,0.661805545985049,1.00147555465497,3600
"p[6]",0.517165675962179,0.097887548791428,0.327797566069592,0.450617893043316,0.516477267789759,0.583303190108427,0.712672320942359,1.00145731845103,3700
"p[7]",0.601293311478857,0.101091779301869,0.400929253925333,0.532102739351827,0.603874080619104,0.673662947474908,0.793107629011856,1.00088379692808,9000
"p[8]",0.678494579179034,0.0833142885342796,0.510147348593417,0.621715789300161,0.681150978404905,0.737565855129214,0.832334533263612,1.00125470397867,5200
"p[9]",0.647879453199523,0.071899617127207,0.505013087644966,0.59951156891475,0.648929507486967,0.698106756125622,0.78661278951627,1.00084167071102,9000
"p[10]",0.671571995446667,0.0431692615375455,0.586148168064892,0.642398029097369,0.672503390283918,0.701868647169263,0.752835734815703,1.00108758150043,8000
"p[11]",0.430628250665357,0.0319555741470188,0.36917633422728,0.408695403512369,0.430651276669725,0.451711517404782,0.494417254731924,1.0015004159353,3500
