"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Nsuper",14308.588,1280.11677137727,12524,13425,14055.4999911067,14925,17531,1.03535419087433,79
"delta[1]",0.315874184804257,0.320825893438204,0.0230391152819756,0.107723132498465,0.2170352192315,0.407998232235084,1.17776723048934,1.05948294406383,51
"delta[2]",1.33265247951412,1.00567979634806,0.167100370477356,0.601291171687888,1.07771393473389,1.78412546211943,3.98028644137064,1.04235607871142,73
"delta[3]",0.682521181484207,0.717247673299401,0.0281220722200108,0.233560141156193,0.449874444525955,0.857486857076858,2.76828459333581,1.0112264850187,240
"delta[4]",2.15560001625368,0.958545608466451,0.663412682660129,1.48237014990004,2.01892335262455,2.69622716993878,4.40397731463528,1.02609065606579,130
"delta[5]",0.920103708617579,0.517142952492189,0.0771538801690038,0.541553329567766,0.880267667271252,1.23994856521444,2.04638448858255,1.0025394758859,9000
"delta[6]",0.840263441809958,0.289234143081236,0.365864242904386,0.636317280030765,0.809381978009441,1.00980045655896,1.50103825249393,1.00650487982855,500
"delta[7]",0.644224205170464,0.218502693405501,0.309690880794708,0.490171714321797,0.613591610855268,0.762873943460129,1.15447309946203,1.00618605418316,480
"delta[8]",1.06558711512606,0.381919322679087,0.508091756487596,0.784924973978428,1.00268841858715,1.2781690587252,1.96917741776802,1.00583514956876,580
"delta[9]",1.86937617829236,0.672590621877861,0.857103959963543,1.38420916614428,1.7642718413564,2.2484193312605,3.45011501134557,1.00666406694529,450
"delta[10]",1.09012897885938,0.417769385447133,0.363137217997509,0.804378335121174,1.05038261549749,1.33618253780078,2.01458728728575,1.00436291100354,890
"delta[11]",3.07085674980418,0.830252700078406,1.71558668605374,2.4652699686963,2.98849380959909,3.58219788620782,4.89728467446483,1.0131372255841,260
"delta[12]",0.966943543955422,0.38671314539692,0.328762054080419,0.697269766945056,0.923154176466682,1.19094657590044,1.84236135775801,1.00364941162322,870
"delta[13]",0.943107963973169,0.302263728383102,0.458055223918002,0.726230740025382,0.903482989325037,1.1219625966323,1.62873689604524,1.00646562076948,490
"delta[14]",0.701138262706602,0.23389708351411,0.325118786880595,0.53108466551521,0.673503725833664,0.839843732792846,1.23355919579605,1.00570741426923,510
"delta[15]",0.250739158938623,0.136546192495947,0.0363988271680045,0.152666554238134,0.233600400898936,0.328162734492935,0.562269334432734,1.0027137088682,1500
"delta[16]",0.117519199355952,0.0580120174394058,0.0247376763521862,0.0761497630671457,0.110409455101912,0.14972191198906,0.251318053543484,1.00743424698352,380
"delta[17]",0.0802414421007461,0.0320578670462554,0.0333686412131374,0.0580838602082631,0.0749285329053091,0.0965239617457447,0.159321510764153,1.01046972567616,540
"deviance",402.230048427325,11.0076541186064,382.370365844897,394.61825180395,401.512137260051,409.112671434768,425.690029320861,1.00295823064861,1100
"p[1]",0.0509499423683982,0.0666880213089555,0.00629051668685818,0.0162465289938085,0.0287289360938234,0.0557855218004572,0.269300819910378,1.08636593374295,37
"p[2]",0.0509499423683982,0.0666880213089555,0.00629051668685818,0.0162465289938085,0.0287289360938234,0.0557855218004572,0.269300819910378,1.08636593374295,37
"p[3]",0.434877856467831,0.306952836149994,0.0428942162692488,0.159650146831437,0.357123609396114,0.695337906690071,0.99377038900474,1.09759168944152,31
"p[4]",0.259030077826938,0.0915895991685797,0.135497999254366,0.188785241397366,0.241305812456283,0.309587820883748,0.477454389126186,1.00172250319332,2600
"p[5]",0.46662149978776,0.0692116197925494,0.336214148729276,0.41846380666415,0.465574374759863,0.512727560455876,0.605346684742207,1.00111242234126,7400
"p[6]",0.709191153303552,0.0774164080529512,0.545381888903892,0.658687870859042,0.712762959795366,0.763929249566502,0.847720086227452,1.00087286296144,9000
"p[7]",0.608727744454305,0.110566893682017,0.385320492970597,0.533312927325742,0.611681700802349,0.689291158801731,0.811522139274485,1.00124404207624,5300
"p[8]",0.482998778841622,0.134618188074753,0.248079867005544,0.382483973827812,0.476251022631893,0.574916729211777,0.760764973111531,1.00091303790881,9000
"p[9]",0.273192822670864,0.0668551822719683,0.157477815551854,0.225234156140097,0.268080433250448,0.31563793719082,0.417047385099142,1.00099353441582,9000
"p[10]",0.572760244548706,0.0655353066376874,0.442967225662258,0.527997170694988,0.573342085720553,0.617799488553533,0.6968785348987,1.00132069215607,4600
"p[11]",0.460924987433363,0.0417708110136927,0.380381632512927,0.431961151876825,0.460301069882663,0.489030389040589,0.543978825383642,1.00134373311013,4400
"p[12]",0.358160330260845,0.030893721695637,0.299044274260561,0.337259141831967,0.35748594576041,0.37898731273497,0.419973857702199,1.00148559693941,3500
"p[13]",0.597740420841785,0.0415810933230037,0.512577740425076,0.570500900770432,0.598693260494489,0.625953583849734,0.675990958072267,1.00097258371364,9000
"p[14]",0.367267396231664,0.0508595038762365,0.283081463414345,0.329235115274755,0.362177385685815,0.400672193909352,0.477728018842047,1.00125165013996,5300
"p[15]",0.52159742264879,0.109248827246322,0.303699590585693,0.448114017849106,0.521974310779095,0.599394293251785,0.72960005609123,1.00104063579487,9000
"p[16]",0.79560788464628,0.131166802308019,0.504648736913233,0.71361756844294,0.822868012919161,0.899072517571845,0.978106389292484,1.20533978444803,22
"p[17]",0.79560788464628,0.131166802308019,0.504648736913233,0.71361756844294,0.822868012919161,0.899072517571845,0.978106389292484,1.20533978444803,22
"pent[1]",0.0185067108296333,0.0178177853560346,0.00143731176914004,0.00668738454628967,0.0131041526699332,0.024079883194528,0.0668937218420349,1.06591879305528,47
"pent[2]",0.0778930748399426,0.0537575190080412,0.0105232721148677,0.0379161288848975,0.0650031405511616,0.104905856083906,0.215736325497015,1.04907743499625,63
"pent[3]",0.0400842096837513,0.040201180351139,0.00174211658553112,0.0144596991077033,0.0266412749346292,0.050916567357027,0.15656640346179,1.01423300233357,190
"pent[4]",0.126319742444975,0.0453637012460406,0.0426459452044451,0.0943985661773943,0.123114324999573,0.15620442699662,0.220263776292154,1.02889631457312,140
"pent[5]",0.0541031883004629,0.0271063979510038,0.00469367235042136,0.0343297045761464,0.054401079429402,0.0730961597124378,0.106223594958037,1.00327955375387,5500
"pent[6]",0.0492952986384251,0.011929667478665,0.0253032868263176,0.0416969467945515,0.0494264447213882,0.0571990788748124,0.0723807811795475,1.00469865586538,640
"pent[7]",0.0377742827755348,0.00879561936194241,0.0231354064354781,0.0317487675211368,0.0368472646088415,0.0427873694884019,0.058088980061272,1.00593173111182,490
"pent[8]",0.062572220474523,0.0168008984031648,0.0369509947614484,0.0508357327027266,0.0599960464613246,0.0715939053972341,0.102401656322901,1.00310602869011,1100
"pent[9]",0.109787189807884,0.0296870663180848,0.0608720812997748,0.0890528087967911,0.106459082093732,0.126540029886303,0.17814958462209,1.00385447653392,820
"pent[10]",0.0639531265697059,0.0190225579675027,0.0250339001367056,0.0516273420814809,0.0642979094642876,0.0766613395543559,0.10022363384326,1.00627996657454,840
"pent[11]",0.180209073977529,0.0237234851220585,0.134826311971404,0.164094533414343,0.179716034863902,0.195783889036155,0.228407596760783,1.01709688813907,160
"pent[12]",0.0567073818210098,0.0177991060062309,0.0222336525910227,0.0446552757640856,0.0565634090232438,0.0683504221885731,0.0925531599251536,1.00257145243057,1400
"pent[13]",0.0553112539310242,0.0115126640582411,0.03314527352602,0.0474787940008913,0.0552006459363455,0.062973293314844,0.0783974866987169,1.00381373670153,830
"pent[14]",0.0411733521154592,0.0096949283242267,0.023258423995106,0.0344038206580916,0.0407963451517725,0.0476958639863472,0.0611653428571803,1.00281524352225,1200
"pent[15]",0.014701438271074,0.00698697984375793,0.00227564999213539,0.00968070555165467,0.0143915830450225,0.0191998902540409,0.0297844551752896,1.00187347944225,2300
"pent[16]",0.00690415728232484,0.00296290125809006,0.0015878735817083,0.00490327498034283,0.00675061009423669,0.00870542647956762,0.0133246089645852,1.00666813341942,430
"pent[17]",0.00470429823674098,0.0014585408710627,0.00237210596369706,0.00371774195888123,0.00453465481313902,0.00547096558145358,0.00804866271716754,1.0163110196466,1300
"phi[1]",0.577618764718595,0.332949293255949,0.00951048007875231,0.274947431505958,0.633174444854192,0.895636735684147,0.999122657357081,1.02807495225806,190
"phi[2]",0.159284091579146,0.176243324603848,0.00796493826988372,0.0460008080643047,0.0973439953633209,0.201093649153392,0.698936265497422,1.03317324201205,81
"phi[3]",0.463499120676526,0.130760298742463,0.247103086258745,0.368201842134221,0.449997624666687,0.545615979147278,0.746072241617647,1.00221981400355,1700
"phi[4]",0.593945322973197,0.0760160635298256,0.457026246859568,0.54149623233202,0.588444450766942,0.640447788898672,0.756087038833001,1.00101174520006,9000
"phi[5]",0.540653725736398,0.0664169668030664,0.426534591520117,0.494216148292682,0.535668123371736,0.580123525109245,0.688012931756707,1.00088658707832,9000
"phi[6]",0.351498117489585,0.0759611304362443,0.227906695975877,0.297698273779554,0.34301251406894,0.395149285353667,0.523161829776362,1.00109608390105,7800
"phi[7]",0.566296382006716,0.164283416529986,0.308294682090619,0.445170644833368,0.541586846145859,0.665457768243036,0.959632344676408,1.00091923109481,9000
"phi[8]",0.405841258051176,0.0798726855443997,0.269352032308717,0.349246990199322,0.39966997127618,0.453842338958182,0.57909421950182,1.00115050148535,6700
"phi[9]",0.476598822129559,0.0555863997887389,0.373400731073589,0.438340863033001,0.474753790407907,0.513313859790449,0.591737675966854,1.00110858882157,7500
"phi[10]",0.75027094121606,0.0517446532400567,0.652593444477292,0.71503873654977,0.748851652500844,0.784001031445415,0.856106510803253,1.00107554666021,8400
"phi[11]",0.701929152964734,0.045753185374389,0.616883343468884,0.670468981094041,0.700755212922832,0.731379506145451,0.796511356076535,1.00078730411228,9000
"phi[12]",0.733573486218075,0.0579115640433019,0.626130992974155,0.693754727515388,0.730839352582079,0.771368963081841,0.856203741408808,1.00083202817159,9000
"phi[13]",0.846889095297963,0.102145232820343,0.642075058042814,0.772268253318851,0.851059421842144,0.933319162659962,0.999014365807894,1.00101592918839,9000
"phi[14]",0.477338877940632,0.12613289808238,0.30135273601482,0.389210321371643,0.453135210853701,0.539461915434721,0.812881618435147,1.0011599628441,6500
"phi[15]",0.195748036345761,0.0633164956450704,0.0947034052823132,0.151491470270018,0.188334286370508,0.231394144811825,0.33820188402134,1.02393889990934,120
"phi[16]",0.300151565124626,0.103776968056456,0.129976012486851,0.225086824642123,0.289669908627001,0.362045482627089,0.532356777402696,1.00508380018796,580
