"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Nsuper",23113.3874444444,738.019530365515,21772.9749994402,22595.7499958509,23088,23597,24626,1.00230413291345,1600
"delta[1]",0.00234474924352955,0.00182017691018432,0.000261116505493029,0.00105681452215312,0.00189123736083308,0.00312697478022923,0.00703640472234354,1.00146292982035,3600
"delta[2]",0.0202047900785199,0.0082308182932187,0.00793824616942154,0.0142964122808317,0.0188017100362842,0.0247525887284044,0.0397917510055437,1.00277733973444,1300
"delta[3]",0.151614918450296,0.0422338313748134,0.0817796164943487,0.120993224743991,0.147381032865252,0.177350816260164,0.244479456440337,1.00540715652122,540
"delta[4]",0.750088752535921,0.194475653660926,0.421516084301831,0.609317759110441,0.735480349519902,0.874163986249209,1.16970345865205,1.00572583860852,510
"delta[5]",1.30846951235906,0.33594933130233,0.734972885764467,1.0651839391444,1.28221471099656,1.52608712366088,2.03520172361595,1.00535853582918,550
"delta[6]",0.93604040900021,0.242241773270907,0.527630873794982,0.760602825453775,0.915906910302117,1.09042198039772,1.46098055052552,1.00545924373717,540
"delta[7]",0.814798835476884,0.210818764447925,0.456614133933961,0.660516649612958,0.798981078423529,0.948718163025058,1.27098163035514,1.00510374721301,580
"delta[8]",1.44114570704797,0.369250211088167,0.814917052844128,1.17214445033009,1.41098902224708,1.67484180061282,2.24183644923691,1.0056729621252,510
"delta[9]",4.19987695169576,1.06764802336851,2.36921373057868,3.42560391020107,4.11235839304794,4.88117948155816,6.48007787933493,1.00599766332806,480
"delta[10]",0.464551441873834,0.139998583169506,0.235469258472349,0.363309143317989,0.449822869118919,0.550636828217932,0.774176005341867,1.00349331066774,920
"delta[11]",3.79441302322751,0.968683617767074,2.13913560606757,3.09559763169109,3.7148989500866,4.41125365144052,5.90059323624249,1.00582411957148,500
"delta[12]",1.36486883762069,0.352334736166912,0.768940755204042,1.11106409890938,1.33579803458144,1.58624147912555,2.1307954162935,1.00540017706959,540
"delta[13]",0.0970468574365743,0.0460853770062293,0.0194465599905221,0.0644351526365168,0.0924861789570498,0.124249794331862,0.200465839576003,1.00119360894771,6000
"delta[14]",0.410955175029465,0.10852448278143,0.228276357302059,0.330534916591553,0.400945261966832,0.479543735681551,0.647600309166295,1.00509787648114,580
"delta[15]",0.235404585316077,0.065107400561364,0.126208906083344,0.188190268279554,0.229521336188365,0.275978234270143,0.381167466036007,1.0045218951251,670
"delta[16]",0.194167176131256,0.053596425851281,0.104895913060168,0.154890714948547,0.189088791593704,0.227625527811938,0.310481780400153,1.00472981012594,640
"deviance",571.572352785837,8.18608993518737,557.532466356954,565.815275512237,570.960253674272,576.579222356015,589.53013997237,1.00147230406478,3600
"p",0.595785873671491,0.0297880326233876,0.538309538602533,0.575439355142968,0.59596469758136,0.615895046681441,0.654655680713789,1.00297633492077,1100
"pent[1]",0.000144868442195457,0.000102752360662561,1.79965162350023e-05,6.9010662332327e-05,0.000121131294985309,0.000194521298020202,0.000403279713263296,1.00098887359899,9000
"pent[2]",0.00124956262193121,0.000390165153393166,0.000603109533017743,0.000968176073277123,0.00121161282530606,0.00148474278162685,0.00212020119470725,1.00101746613617,9000
"pent[3]",0.00936912612820879,0.0010653440337236,0.00740549462428333,0.00863494653185347,0.00931975348586707,0.0100650392792286,0.0115348534701797,1.00143789726331,3800
"pent[4]",0.0463361919681292,0.00238470764630729,0.0418128890164767,0.0446836714862593,0.0463083757207251,0.0479219187328246,0.0511669282215172,1.00087793361313,9000
"pent[5]",0.080836073823043,0.00318564760392628,0.0747325902950809,0.0786513524937757,0.0807850693382015,0.0829144480475885,0.0872643243754986,1.00102149085268,9000
"pent[6]",0.0578278615327034,0.00289028574922177,0.0521899005583128,0.0558554225197932,0.0578066943501236,0.0597994667840701,0.0635605923998045,1.00081036116235,9000
"pent[7]",0.0503443340284378,0.00266114145921328,0.0452000950792531,0.0485195715944915,0.0503149961465788,0.0521188046040638,0.055544598333146,1.00110552664181,7600
"pent[8]",0.08903978364082,0.00331681123935091,0.0827183841872228,0.0867845940485768,0.0889718646473302,0.0912714829796994,0.0956238356129676,1.00080276767862,9000
"pent[9]",0.259484244829773,0.00578393952885678,0.248348635691841,0.255559963650338,0.259407586539336,0.263383362632203,0.270824779080989,1.00283557157827,1200
"pent[10]",0.0287102790317874,0.00454652439141683,0.0196028209996759,0.0256793177212043,0.0288421419656173,0.0318191042686308,0.0373041277487177,1.00239295750049,1600
"pent[11]",0.234395621615417,0.00568621328875986,0.223477132999644,0.230498330597738,0.23430898804679,0.238172191840763,0.245550622240523,1.00141174490344,3900
"pent[12]",0.0843376789758483,0.00430165138908545,0.07587727163015,0.0814504673260009,0.0843579892142319,0.0872304823419327,0.092736900239106,1.00125321412764,5200
"pent[13]",0.00599655555643184,0.00233891304735621,0.00133820228937828,0.00440842818706009,0.00603457536268124,0.00762769577715217,0.0105150277574989,1.00318504480557,1400
"pent[14]",0.0253900163389216,0.00181561510560329,0.0219089967799166,0.0241491559960729,0.0253683954871082,0.0266217752739805,0.0290224558640726,1.00089544328247,9000
"pent[15]",0.0145361177657966,0.00149717349027659,0.0116575888285042,0.0135066901155106,0.0145024106434107,0.0155113899047542,0.017566017157279,1.00089048038529,9000
"pent[16]",0.0120016837005559,0.00132861616463358,0.00951235757357472,0.0110800102503665,0.0119622809804766,0.0128853758617166,0.0146768926673627,1.00115736426447,6600
"phi",0.35522369957366,0.0136689440560562,0.328776044713557,0.345873437156422,0.355008697399363,0.364332291556392,0.3822307089228,1.00199396921034,2100
