"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Nsuper",15794.6156666667,340.241729105977,15152,15556,15787,16018,16475.0249992603,1.00108774196719,8000
"delta[1]",0.00811559184757299,0.00467969154048341,0.00195060399202658,0.00471903881334578,0.00717667105302225,0.0104271655627888,0.0197769695525643,1.00184405988104,2300
"delta[2]",0.0455065923254845,0.0166773909684709,0.0202368310845212,0.0335784365391975,0.0430847732708858,0.0547730071339324,0.0850932402982419,1.00256881693934,1400
"delta[3]",0.161965753194009,0.0472298387162483,0.0867122890336638,0.128450742158059,0.155726373066223,0.190138629836556,0.27070110352054,1.00309110860897,1100
"delta[4]",1.19326695340335,0.311568966507009,0.676844821286414,0.971966448115988,1.15858799536689,1.38282518163502,1.89847893314674,1.00380285473597,830
"delta[5]",0.858417132830751,0.229273235754145,0.48221987286412,0.694659765800368,0.833066872906053,0.996656369059382,1.37384888679842,1.00390396011106,800
"delta[6]",0.399970967537057,0.112754115658072,0.214310874775461,0.320742749718035,0.386641270958581,0.466832358249246,0.658150567150811,1.00279551595816,1200
"delta[7]",0.343961008972933,0.0971532031842108,0.186828639446551,0.275611649256771,0.331964699432225,0.400890705322545,0.567135000731885,1.00305244730914,1100
"delta[8]",1.21585075337009,0.317693846457548,0.696985300986923,0.990348413598736,1.18092297332972,1.4048374254151,1.93214120207671,1.00414730589962,740
"delta[9]",1.67331499292265,0.436231447377952,0.943801195079207,1.36540648988915,1.62507936780836,1.93647356898762,2.64259739431301,1.00368883425758,860
"delta[10]",0.270545746811064,0.0893388709966325,0.129393800581508,0.207045920997039,0.259442481653246,0.322797887565346,0.481557733319515,1.00304790850422,1100
"delta[11]",2.43791757445756,0.631685240865032,1.38141081788609,1.99148166017527,2.36520710848745,2.82330420755461,3.85069940352642,1.00363887807232,880
"delta[12]",5.03370416010529,1.29608793344165,2.86612892526393,4.120607493459,4.88890314334524,5.82796934422167,7.95145160232652,1.00381134054563,830
"delta[13]",1.63214139159779,0.432160563509483,0.918542181879707,1.32501254864285,1.58972700635316,1.8936067007957,2.60782458780342,1.00377762126249,840
"delta[14]",0.0887114561879996,0.0603709224980594,0.00555857039244517,0.0435126313519685,0.0781904941893803,0.123444682246571,0.23250397960569,1.00107883761765,8300
"delta[15]",0.869826487701612,0.228387280535114,0.488729800632138,0.708124752239891,0.842714105030367,1.00629925641378,1.38515452948292,1.00360461497727,890
"delta[16]",0.00702129084091973,0.0073052386494775,0.000169819907461116,0.00202490689441901,0.00475092150700179,0.00962771943365203,0.0263575395052117,1.00098529709887,9000
"deviance",821.787161670585,8.09591070481954,807.658400499269,815.966144405132,821.256444770641,826.914615593767,839.551471323888,1.00123178589411,5500
"p",0.507439725513572,0.0157253842890983,0.477753672410574,0.496524265498632,0.507282229074343,0.517815179664474,0.53843404090143,1.0012061184551,5800
"pent[1]",0.000500579201960769,0.000252253906268777,0.000133690650596483,0.000315948897198052,0.000459647367790181,0.000640885789025959,0.00108693570880891,1.00131447629174,4600
"pent[2]",0.00280258448132952,0.000712010130124341,0.00155684503265144,0.00229977597693948,0.00275786405522959,0.0032389509271744,0.00435218992805373,1.0009202805679,9000
"pent[3]",0.00997535943084848,0.00136216636536172,0.0074582467891613,0.00902050761083885,0.00992622093546225,0.0108585013279191,0.0128191420847134,1.00090804129476,9000
"pent[4]",0.0734828283307836,0.00362649693948066,0.0666027162930295,0.0709671617405346,0.0734121228001573,0.0758625695156108,0.0809123438578364,1.00084429258979,9000
"pent[5]",0.0528374269161061,0.00357321329859248,0.0459558920736963,0.0504387926880474,0.0528228163398993,0.0552206112624288,0.0599134521193944,1.00098956597803,9000
"pent[6]",0.0246344715154582,0.00289544232224039,0.0190528691912876,0.0226760232118497,0.0245957613292073,0.0265575902499213,0.0305046547196189,1.00099817759657,9000
"pent[7]",0.0211816206823205,0.00245618382780355,0.0164692146724436,0.0195115481280128,0.02117470752453,0.0227430277342822,0.0261621704212311,1.00091666006294,9000
"pent[8]",0.0748729045478088,0.0037537540561907,0.067623703660555,0.0723124289915216,0.0748428949358391,0.0773540715568187,0.0824200035358895,1.00131782797025,4600
"pent[9]",0.103024231850916,0.00457037547425844,0.0942689959412097,0.0999272264652804,0.103021953913594,0.106070165089803,0.112080566800119,1.00080312075852,9000
"pent[10]",0.0166547663377534,0.00334773336592419,0.0101317069800647,0.0143565668943049,0.0165889900543688,0.0189168518607969,0.023299936736617,1.00118692314608,6100
"pent[11]",0.150102895788704,0.00531415476151196,0.139743182775776,0.146491110832204,0.150035579709729,0.153752162108977,0.160574229969192,1.00099490130046,9000
"pent[12]",0.309974444619294,0.00753825531936635,0.295842732813052,0.30487540300376,0.309882963309521,0.315005154914653,0.325138844965813,1.00086079903049,9000
"pent[13]",0.100495174277057,0.00662506092660943,0.0876493483473812,0.0959698121446298,0.10046637415064,0.105022011086511,0.113495008833366,1.00094834952122,9000
"pent[14]",0.00546011310218871,0.00333557021427146,0.000358767809429395,0.00286304212281386,0.00505267712373886,0.00766835648736757,0.0129046735521695,1.00122081407807,5600
"pent[15]",0.0535669834511386,0.00308083514553752,0.0476334212112329,0.0515062622369783,0.0534978669408625,0.0556300640868633,0.0598376154811777,1.0008109348622,9000
"pent[16]",0.000433615466332099,0.000423337894520749,1.13286108747457e-05,0.000129292131663274,0.000307686699838326,0.000603059917537167,0.0015734092306894,1.00106466389499,8700
"phi",0.547639187248008,0.010245670394686,0.527377271899414,0.540653837959425,0.547778216263663,0.554561414092493,0.567443435207725,1.00080498712558,9000
