"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Nsuper",26104.7696666667,1677.54164861369,23239.9499979022,24904,25978.9999807537,27152,29813.2249668939,1.00330944083548,2700
"delta[1]",0.0498900014285246,0.0760434450279797,0.00082257260477861,0.00977929852113905,0.0267422038176561,0.0590122574731624,0.246220255856129,1.11631692747472,34
"delta[2]",0.425517195715164,0.463033342267505,0.0123680300702294,0.127323695498448,0.278933355073755,0.553663571187822,1.67914106625578,1.11856697475903,38
"delta[3]",0.166540605228598,0.174132175439989,0.00512293292351665,0.05126192641828,0.114212765366088,0.219222482432929,0.648811279490131,1.00672558263131,420
"delta[4]",0.409987491486851,0.186239656458498,0.074178443712555,0.289617681585024,0.395106379135513,0.51491259689642,0.825151890430234,1.00671481357851,680
"delta[5]",0.844924396403038,0.237238316214508,0.457410881857609,0.676583931840638,0.816520268272457,0.984375297501796,1.39258338244785,1.00209812757741,1900
"delta[6]",0.838735509953177,0.244606584911089,0.444137793030682,0.667289835199654,0.809008652420393,0.979056582910569,1.38954044842626,1.00254320386397,1400
"delta[7]",0.719021657537984,0.22306069997295,0.365186910725055,0.558983556231493,0.691010929585311,0.845885655882236,1.24458329331173,1.00214260303183,1800
"delta[8]",1.47248176565478,0.459398445507287,0.764135238843545,1.14425052749863,1.40886430592213,1.73257335056009,2.54730612432562,1.00255255088784,1400
"delta[9]",2.29859267815122,0.628102705671638,1.2676266427261,1.85300971631973,2.23749336772416,2.66801655928033,3.74438058573011,1.00293819998712,1200
"delta[10]",4.12904165156002,1.39305517301217,1.97550033972367,3.11869815215213,3.93241647895878,4.93555612715238,7.31936512946837,1.00207262612177,1900
"delta[11]",1.66461908265276,0.735232540586259,0.396066346923291,1.15453323346384,1.58918756334968,2.08665299248456,3.32762023019782,1.00370914249671,1200
"delta[12]",0.922900301035122,0.349787049852234,0.34420648260323,0.675959049725997,0.887525265147224,1.12386155596173,1.7157993225358,1.00459826119843,990
