"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"p[7]",0.623792731922364,0.0917156480285565,0.442690292807773,0.56115404708646,0.625614660424242,0.688020302397274,0.797428652348432,1.00103385509673,31000
"p[8]",0.450249832574222,0.0505073837866754,0.353673474843619,0.415331715921772,0.449525889850124,0.484193808675111,0.551114611718269,1.00103100969792,33000
"p[9]",0.679158410362674,0.0455463653741914,0.587856856281322,0.648671338411772,0.680149029157063,0.710465315003724,0.765320487204693,1.00120090523754,10000
"p[10]",0.732935784253234,0.0371287585894558,0.657392689665969,0.708262752255228,0.733959080041036,0.758514047730729,0.802732153545789,1.00102861981671,34000
"p[11]",0.537953856652653,0.06075430121738,0.422184896537493,0.495090629312834,0.538030700430725,0.579864000916705,0.656655348690941,1.00095699483397,45000
"p[12]",0.390882542093338,0.04698029578763,0.311284254059009,0.357742211975605,0.386145291566584,0.4189131648887,0.495403673769245,1.00113725832983,14000
"p[13]",0.392926969662302,0.0720472847568484,0.262800942887893,0.342580317900168,0.389010655499376,0.439488573554662,0.545183585197407,1.00277954179667,1400
"p[14]",0.429528243440794,0.153509096934403,0.183387743234965,0.314037219823289,0.405124681044022,0.538329436318456,0.752265525983204,1.20554708734269,17
"p[15]",0.429528243440794,0.153509096934403,0.183387743234965,0.314037219823289,0.405124681044022,0.538329436318456,0.752265525983204,1.20554708734269,17
"pent[1]",0.00307360066307275,0.00293125479164251,0.000188766530032183,0.00111668403523038,0.00223491612264762,0.00405568510248957,0.0107963933799658,1.01005974359098,400
"pent[2]",0.0426235340891058,0.0344800163314199,0.00440897106728492,0.0185149245207873,0.0331727450772261,0.0567535903107466,0.131742712959648,1.0066020122481,610
"pent[3]",0.0144181885082168,0.0111415867614695,0.000583496998628764,0.00587315220675765,0.0120384331832811,0.0202520307763923,0.0423028787303091,1.00236924198547,1800
"pent[4]",0.0289290617015274,0.0120203231447816,0.00458936839004266,0.0210409563489084,0.029268391947656,0.0368551076758483,0.0527073497048843,1.00138025817773,5900
"pent[5]",0.0183790884678757,0.00523308408436663,0.00750852465454248,0.0150921153517981,0.0185220863955152,0.0217779661205911,0.0285043506548959,1.0009709143714,45000
"pent[6]",0.0246599766029639,0.0063448698531329,0.0151382506195832,0.0201838673081652,0.0236698856770751,0.0280932328366725,0.0397031188458978,1.00115363352869,13000
"pent[7]",0.0359227584868751,0.00685534292284777,0.0242400336225149,0.0312307887221059,0.0352514532313914,0.03992237851965,0.0511996237637287,1.00136732686414,6100
"pent[8]",0.0669372712460914,0.00822035073486974,0.0515424531823671,0.061339772039237,0.0666564578172688,0.0721625775475956,0.0839207208937019,1.00119043827454,11000
"pent[9]",0.207746704293747,0.0160842236033813,0.17696613730091,0.196976474017242,0.20725603146359,0.218125409780296,0.240494531097446,1.00181499229687,2900
"pent[10]",0.16560014576937,0.0139896901602719,0.137783981942523,0.156372180453273,0.165661971764761,0.175003298414396,0.192810054917018,1.00182224573767,2900
"pent[11]",0.159406356772764,0.0151976692627734,0.130629868503956,0.149051895314748,0.158926581316401,0.169309556810019,0.190260371347017,1.00172931443095,3200
"pent[12]",0.204103905761958,0.0217528836436584,0.160767734828254,0.189368106934646,0.20446592932644,0.219029980194821,0.245593744548034,1.0011741945482,11000
"pent[13]",0.0144433024473346,0.0100769599417617,0.000676534379154187,0.00628983570153099,0.0127825214645086,0.0208128395849984,0.0373492167603844,1.00098606085298,45000
"pent[14]",0.00705939450606654,0.00482877744043244,0.000382327081059361,0.00334002704650309,0.00633234140060713,0.0098509566090815,0.0182879735906581,1.0178097300466,150
"pent[15]",0.00669671068303072,0.00290044682790999,0.00196701626083351,0.00487579330826642,0.00626542978162503,0.00807012002640902,0.0136284413811319,1.01830268471552,2700
"phi[1]",0.280175963058938,0.302016544311823,0.000335875124411937,0.0327461460167503,0.159046625195952,0.440601042273936,0.985023839840593,1.02370011693253,130
"phi[2]",0.780211459309934,0.17530205004874,0.400121149466998,0.653868038962279,0.808687282957955,0.936357418714169,0.999219881054919,1.0012114073533,9700
"phi[3]",0.706122838535982,0.146316457430248,0.451446515603717,0.596376366644872,0.693294286595652,0.811593587228157,0.991487748829689,1.00116744896189,12000
"phi[4]",0.257989032103748,0.046538199140032,0.18066938710936,0.225279627156558,0.253718942885862,0.285484579155294,0.362267483311736,1.00107377779484,21000
"phi[5]",0.417948930473469,0.100636051582814,0.256114946660126,0.34721980938539,0.405907853369768,0.474720080247364,0.650194922302258,1.00098155615093,45000
"phi[6]",0.388481931496891,0.06579488723394,0.268797217206431,0.342693132912456,0.385456204290111,0.430979640740418,0.525365762029277,1.00100339823191,45000
"phi[7]",0.773990431434967,0.0713773742030882,0.64459811299,0.724246730166394,0.770124276128205,0.818999154195636,0.928986256786882,1.00101770031672,39000
"phi[8]",0.434842800337859,0.0362064001961995,0.366426156691413,0.409871803864056,0.433987596228537,0.458609934113224,0.507944406969066,1.00103876440919,30000
"phi[9]",0.594737841770732,0.0326631314371287,0.533038624499201,0.572418493338136,0.59399298813343,0.616397291212588,0.660811335830335,1.00105868046768,24000
"phi[10]",0.787658767397246,0.0862060162843077,0.639323353596231,0.725367534020943,0.779901570949239,0.842308054421728,0.980983167144428,1.00095456521916,45000
"phi[11]",0.316458020761874,0.048104388223033,0.231438518803432,0.28262408017235,0.313305281413538,0.346779092346255,0.420159482421309,1.00096963682312,45000
"phi[12]",0.540566150351981,0.111233813335878,0.364154240284316,0.461934684146062,0.526845886382028,0.602713280527173,0.802763638523861,1.00187234934323,2700
"phi[13]",0.321904170228114,0.135194250625075,0.147493518601179,0.225570913055849,0.293621206118844,0.384744712932534,0.66793782897735,1.13278031418908,24
"phi[14]",0.270550755863502,0.0842138309552251,0.132933054222812,0.20864433047792,0.261501589923614,0.322854939901935,0.457525865748356,1.023112806543,120
