"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Nsuper",20906.4186666667,327.706086768024,20260.9749993985,20686.7499954681,20905,21120.2499955612,21562,1.00211113559812,1900
"delta[1]",0.00826300509158879,0.00407328192585337,0.00239624400029458,0.00537386085332032,0.00756903684770395,0.0104337857746772,0.0184357815155536,1.00123433288644,5500
"delta[2]",0.0036025597057251,0.00336780504993852,0.000121786867771568,0.0011615329427933,0.00265395107390229,0.00501513034813946,0.0126243918853603,1.0018866961892,2300
"delta[3]",0.0968079211424481,0.0265255355482311,0.0535235660159559,0.0777892923622761,0.0939688920113278,0.112404470016932,0.156945724091352,1.00214110079389,1800
"delta[4]",0.154441186125394,0.0409770499986777,0.0878966602165902,0.125168729308785,0.149036768532868,0.179396463902508,0.249002510475421,1.00154427702562,3300
"delta[5]",0.466556564053161,0.109507937727435,0.281374197123117,0.387904483689119,0.456046156761868,0.534561736338558,0.710834449876614,1.00294760641271,1200
"delta[6]",0.221250829540909,0.0587544357680059,0.12345030609484,0.179037380112334,0.214974520578754,0.256442441489692,0.354337263945065,1.00181489457534,2400
"delta[7]",0.414843502967861,0.0992079386588235,0.2497107582501,0.343299740851756,0.405179615339103,0.475136005889413,0.63451946561014,1.00276577668831,1300
"delta[8]",0.406271187285671,0.0981064932353726,0.242857529438843,0.336510222005877,0.396266310929305,0.465401602586031,0.62555428973354,1.00215941589505,1800
"delta[9]",1.63983268274252,0.367729552763988,1.01526576574485,1.3788359293697,1.6061707522752,1.86709969530292,2.44712791328112,1.00233147621526,1600
"delta[10]",3.95815128662888,0.881427599293945,2.46058891073878,3.32676648676459,3.87863650169351,4.49632285580492,5.89181414672559,1.00259990954836,1400
"delta[11]",4.0843678594833,0.908139957772504,2.53343304252019,3.44033413495892,4.00103064565551,4.63910312445187,6.08391379200713,1.00243518838379,1500
"delta[12]",4.41594388477693,0.985023338894569,2.73320250640989,3.71383803830826,4.3260843353676,5.01985949319888,6.57162948535238,1.00253212080271,1400
"delta[13]",1.40479483237649,0.32746820082785,0.856555298432174,1.1677160418343,1.3717713339863,1.60291357401685,2.14514976356496,1.00224364081167,1700
"delta[14]",1.81526879851183,0.410865548212764,1.12173776348207,1.52436534863221,1.77363893941496,2.06912913661597,2.72169886452739,1.00247891729115,1500
"delta[15]",1.11013465205081,0.254974471291358,0.684114583860729,0.925972646110097,1.08296565718862,1.26825439273108,1.6793785970515,1.00248950158239,1500
"delta[16]",0.088606622374965,0.0483462377448375,0.0111194477904692,0.0528951578206554,0.0833788214536068,0.117813514534108,0.19780600734798,1.00085702242392,9000
"delta[17]",0.485074114411799,0.115762343115963,0.291543770153616,0.402164311571653,0.473230814372475,0.556028864743429,0.739720494117227,1.00253902418095,1400
"delta[18]",0.297546040910473,0.0759195916951589,0.172427852577428,0.243052996693033,0.288770896333791,0.343557528395793,0.473365437568806,1.0019118562274,2200
"delta[19]",0.0706780076197381,0.028978019850026,0.022649209343237,0.0503382657898909,0.0675316445779132,0.0877637815164335,0.13546035160895,1.00131028395958,4700
"delta[20]",0.0153876738762374,0.0118295849704109,0.000712234306643296,0.00635512873110773,0.0128387569628277,0.0217102550169634,0.0444602015253926,1.0012609154127,5200
"delta[21]",0.0180972912045529,0.0107553203289694,0.00195378134496383,0.0102768546576143,0.016580030272282,0.0241040747753214,0.043340323886866,1.00092125625153,9000
"deviance",696.703638056322,9.13976213033507,680.943322610937,690.318631141469,695.944095889591,702.43196574977,716.846745599642,1.00091711842832,9000
"p",0.521634055417523,0.0127152115565484,0.496826856959517,0.513081412140077,0.521585417664407,0.530219800314348,0.547644167783528,1.00105859299025,8900
"pent[1]",0.000390359638078627,0.000168882927019231,0.000128155978112801,0.000267431340951548,0.000368915815517598,0.000490758420649927,0.000776180719111182,1.00161584275334,3000
"pent[2]",0.000170576227322054,0.000151705866924595,5.83181272482906e-06,5.64125989503965e-05,0.000130342483231872,0.0002408199112631,0.0005682080272355,1.00171385118688,2700
"pent[3]",0.00457373939239777,0.000743238028340702,0.00324160373904489,0.00404802296018218,0.00452952093598735,0.00504934503044249,0.00614472131065338,1.00085989307298,9000
"pent[4]",0.00729094301031144,0.00102705722657298,0.00538209631116014,0.00658074660111711,0.0072669627155352,0.00795133737675892,0.00943474492946151,1.00101127540269,9000
"pent[5]",0.0220290902672166,0.00170948703236558,0.0188302500760454,0.0208685624674683,0.0219954856641923,0.0231515242497246,0.025481565308416,1.00130553506794,4700
"pent[6]",0.0104481470679829,0.00151467550485656,0.00757133322107608,0.00941068050635116,0.0104124625234837,0.0114556753004871,0.0135248039323131,1.00088651648294,9000
"pent[7]",0.0195902139962976,0.0017427455145311,0.0162680219191909,0.0183892286670686,0.0195694488654263,0.0207698582520555,0.023033716490423,1.00108955009899,8000
"pent[8]",0.0191825507593206,0.00179001004753487,0.0157893666182393,0.0179620114364794,0.0191590322663933,0.0203710186253393,0.0227638112340816,1.00086155029642,9000
"pent[9]",0.0774454378996341,0.00313220279045404,0.0714251915633669,0.075274951225787,0.0774242319207055,0.0795346541792276,0.0836945453291578,1.00098518301552,9000
"pent[10]",0.186916407891337,0.00504033828480318,0.177147957264854,0.183555047133634,0.186863088285023,0.190209704782433,0.197009271711363,1.00091849364738,9000
"pent[11]",0.192890760907906,0.00535902917742099,0.182272878964237,0.189308629099419,0.192925453026095,0.196459645880997,0.203460762630692,1.00090467013777,9000
"pent[12]",0.208519124108518,0.0056742190423172,0.197521234451753,0.204635064213574,0.208506224068946,0.212261382388545,0.219664769778362,1.0008547033423,9000
"pent[13]",0.0663362694340202,0.00469581637053931,0.0569666936723447,0.0632398364806337,0.0663225880421938,0.0694822666028816,0.0756591786625235,1.00096549557547,9000
"pent[14]",0.0857179639115094,0.00401288111251608,0.0780512469757614,0.0829900948537822,0.0857001232541603,0.088425801095727,0.0937964795572929,1.00094917324826,9000
"pent[15]",0.0524367540657352,0.0033905466316356,0.0458793705103668,0.0500728074694529,0.0524239621729529,0.0547448845939815,0.0590946807185208,1.00083194681164,9000
"pent[16]",0.00418933025267684,0.00205495999605609,0.000548168974433321,0.00267647938378661,0.00409751849510626,0.00560530756649421,0.00834179542130014,1.00088402863743,9000
