"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Nsuper",51542.8555555556,39395.1307054445,29672.949998357,30904.7499969665,31823.9999842886,38535.8506935906,155279.149997175,3.59194048852066,5
"delta[1]",0.0701070784450407,0.0744905799217294,0.00546545967787698,0.0238359463046679,0.0467730745730109,0.0892641669816999,0.272830930955387,1.20201236521014,17
"delta[2]",3.11348145456652,4.80506688497083,0.0763534737519283,0.310154110989861,0.615807258470777,3.40981861782962,15.967730003275,2.64245308698295,5
"delta[3]",0.175121643505527,0.184637836161925,0.00327996642735603,0.0426826200289513,0.11879527760688,0.243334263587938,0.668489933581689,1.27060131929885,14
"delta[4]",0.337892921290872,0.25363114121148,0.005411492798709,0.105971376349103,0.324840109108429,0.501794115904375,0.899926976084411,1.96020930319411,7
"delta[5]",0.227701594826634,0.128467569762575,0.0332115060703266,0.124388585470761,0.225002245092581,0.310621966894075,0.49833498134925,1.84574799731107,7
"delta[6]",0.313475441744389,0.168685590384297,0.0580200906841088,0.190022275472074,0.304100505964053,0.414607198826938,0.690599065109824,2.02971807492688,6
"delta[7]",0.454842290999381,0.225319665951102,0.0907992464465052,0.285016112447749,0.456954947765281,0.598118804053884,0.926575427759231,2.1713788459271,6
"delta[8]",0.846513659150276,0.400274454675509,0.174906389801032,0.545864387786846,0.869169661254679,1.10809138550859,1.64015146361751,2.29484762355455,6
"delta[9]",2.62137461725765,1.20193202957603,0.55807402102594,1.74388232499952,2.72990147297094,3.43476696473138,4.907488159738,2.3750036531015,6
"delta[10]",2.09727849784512,0.968927922709861,0.438211148239219,1.38039852443968,2.17858816987342,2.74947672035511,3.97341782514526,2.38030080591297,6
"delta[11]",2.0171964206657,0.934234597000334,0.427315648521223,1.34114414962899,2.08657504939361,2.64031864166434,3.83996563072648,2.34405299886637,6
"delta[12]",2.58563957529884,1.19310683138434,0.552138171478118,1.68041638244989,2.66942101779234,3.39916679637517,4.91238909967065,2.29171194192002,6
"delta[13]",0.178819297219345,0.160146286139745,0.00559130495689106,0.0557419850193623,0.134526996545263,0.257418941016183,0.587494295017484,1.18793522960587,19
"delta[14]",0.0871173885752318,0.0700010333666216,0.00413606928762339,0.0336844026967117,0.0700197202601258,0.122813368554736,0.260413725015853,1.10535422520379,29
"delta[15]",0.0830201484471787,0.0488353479179323,0.010309683324133,0.0468106987436018,0.0771511407002607,0.110647952226169,0.196045338509564,1.55293168018575,9
"deviance",376.077968414142,13.2152308162012,354.266604896197,366.754166004609,374.399765038133,383.880840447464,406.24164853866,1.39888167090111,11
"p[1]",0.048864339551144,0.0572591043581852,0.00244683099715486,0.013103102086062,0.0329998615786414,0.0594674637432492,0.213930853891893,2.08889652645807,6
"p[2]",0.048864339551144,0.0572591043581852,0.00244683099715486,0.013103102086062,0.0329998615786414,0.0594674637432492,0.213930853891893,2.08889652645807,6
"p[3]",0.214338605951402,0.112285754685218,0.0787118819944186,0.124214862324943,0.187436254256825,0.279770363083862,0.488393715313801,1.37815870337693,11
"p[4]",0.399410411384821,0.0984248195097341,0.237590212062036,0.325888613894284,0.390458705336334,0.462973838575412,0.615671388474241,1.01634366479846,160
"p[5]",0.809289495711841,0.099106373719058,0.587286208105868,0.747583928309988,0.823251420610168,0.8845157718465,0.96127783159904,1.00287715464185,1200
"p[6]",0.412297763685925,0.105288539987368,0.223587273152853,0.336265618104278,0.406039528146519,0.482560479302026,0.630503235228846,1.00081356025831,9000
"p[7]",0.620773113943925,0.092249452751655,0.437579676834581,0.557784966663551,0.622441852630319,0.685406831447697,0.797196437474526,1.0018413450346,2400
"p[8]",0.449256506082712,0.0511025279618806,0.351401730896492,0.41442317565215,0.448501986193466,0.483128458651527,0.550893354623534,1.0033241322889,980
"p[9]",0.679125816082733,0.0456573679459316,0.589057064685294,0.648179064067913,0.68016582503909,0.710814073656063,0.766538833563725,1.00278369997322,1200
"p[10]",0.7318136176717,0.0373190163308432,0.656169740295629,0.707513138835784,0.73299781624599,0.757546464878453,0.802556237343404,1.0012855387315,4900
"p[11]",0.535013862908417,0.0605881537397441,0.420370559133906,0.491435834780144,0.535200479976714,0.577099527412236,0.654268789159166,1.00568866480459,510
"p[12]",0.388314914756333,0.0464743588846826,0.308603544721703,0.355998419954902,0.383755571801683,0.415766379000481,0.49113606755256,1.01334523030672,200
"p[13]",0.394820586923881,0.0727646173954211,0.264622564041356,0.342583165867812,0.390218465131561,0.441841710049201,0.548023858134698,1.00927493715951,310
"p[14]",0.414110146688374,0.142603381738896,0.216667529294329,0.312585672462132,0.399553152394551,0.483170181320664,0.813045918621664,2.57716840174887,5
"p[15]",0.414110146688374,0.142603381738896,0.216667529294329,0.312585672462132,0.399553152394551,0.483170181320664,0.813045918621664,2.57716840174887,5
"pent[1]",0.00456028937441953,0.00442310657472326,0.00040043672847667,0.00166590276046291,0.00322529874051303,0.00590562444771092,0.0165840428379303,1.2053789106859,17
"pent[2]",0.199057969305618,0.287254932511377,0.00597146012061915,0.0218368216371159,0.0413884584920723,0.216460357438849,0.79972577635019,2.74979483897509,5
"pent[3]",0.0115037391624613,0.0110348104139182,0.000225166464008913,0.00298169207199278,0.00828037382889936,0.0167551125994651,0.0407426476354292,1.30055422667266,13
"pent[4]",0.0224889832806345,0.0153747092245505,0.000359819923258229,0.00723461898199618,0.0236694892427343,0.0339121600613949,0.0516342465444787,2.03785285712207,6
"pent[5]",0.015067091969782,0.00728056319929917,0.00234344217932538,0.00916826854463499,0.0163098188343274,0.0204334237941594,0.0276804935264852,2.11720527395265,6
"pent[6]",0.0207362454900251,0.00940651166479704,0.00418411918260338,0.0152303927332678,0.0217704972309661,0.02654270350835,0.0387186843963616,2.54418414143006,5
"pent[7]",0.0301591802248892,0.0124438819798463,0.00657307323619877,0.0237246954625184,0.032847451230338,0.0385168296303854,0.0506156108237467,2.82954743694676,5
"pent[8]",0.0560247387331678,0.0214037413146507,0.0130125013263873,0.0483185486178868,0.063640415563557,0.0705379415721983,0.0829063088034336,3.22366156679327,5
"pent[9]",0.17364071424729,0.0637661850914986,0.0417001429427557,0.164134767725573,0.201592234327378,0.215048142949728,0.237743908708455,3.43247189369898,5
"pent[10]",0.138896498105956,0.0515533927604295,0.0331677667661214,0.12913648611769,0.16110610224191,0.173081447335823,0.192226919117819,3.4420217722518,5
"pent[11]",0.13355629615711,0.0495932291075179,0.0321024136927882,0.123273033825071,0.153720866599498,0.166360077829489,0.188614817913621,3.36938950147771,5
"pent[12]",0.171225409946893,0.0635800926068182,0.0413083840259399,0.149222027193085,0.195956284730603,0.214595379042222,0.244106793748947,3.2564578271578,5
"pent[13]",0.0118897882413601,0.00986604615828313,0.00038552452586187,0.00389056844332524,0.0092646042318075,0.0177900889819983,0.035400152909205,1.21181115872836,17
"pent[14]",0.00570800450489232,0.00413926970976222,0.000296030530536632,0.00237186242684482,0.00483839826119516,0.00827837628423968,0.0153112881424678,1.12078359060281,26
"pent[15]",0.00548505125550167,0.00280769708689945,0.000713742868060705,0.00341427885012748,0.00541886953819149,0.00730315131431626,0.0113268517276574,1.71220428919136,8
"phi[1]",0.295078739998781,0.327621669494319,4.17379552102765e-11,0.000342415919302331,0.134927132261173,0.576603156987712,0.984771254603107,2.68171616918009,5
"phi[2]",0.671460175856299,0.259451145369806,0.145603989441226,0.481857633289005,0.723865478063045,0.899467716973629,0.998747258150396,1.9423318218302,7
"phi[3]",0.716178202723366,0.147325591804165,0.459142475529634,0.603245603405351,0.705436211917635,0.82494285101733,0.994172084464144,1.0031770522981,1000
"phi[4]",0.257395156544703,0.0457686560171135,0.181199876275932,0.225106006786828,0.25301786657808,0.284123415229468,0.362504524151021,1.00144531720979,3700
"phi[5]",0.417929363932258,0.0998807390214945,0.257018851651074,0.347366683849932,0.407096676840493,0.475588798379201,0.643656964668887,1.00172309975647,2600
"phi[6]",0.388532022297635,0.0657190612920713,0.269923353905493,0.342736642366249,0.385681622613988,0.430309118477412,0.523596862698579,1.00124875137534,5300
"phi[7]",0.774073748620743,0.0719513671946396,0.645309243877283,0.724190857636439,0.768843612464128,0.818605768671041,0.93439938147055,1.00136143821084,4300
"phi[8]",0.434330440127958,0.036525647151953,0.364378457902317,0.409498746692766,0.433154048067322,0.459018924134832,0.507141977185085,1.00280525596563,1200
"phi[9]",0.594722436648458,0.0326875594111216,0.532642152971017,0.572567630461127,0.593936509281002,0.616690083541187,0.660151053772593,1.00151415152567,3400
"phi[10]",0.790159331072094,0.0865472251716792,0.641522233334678,0.726700316361899,0.78212051214347,0.845916962044646,0.982583919726994,1.00318048099832,1000
"phi[11]",0.315577586213118,0.0481041295718866,0.228336398826472,0.282070221257034,0.312240585706902,0.345821003758081,0.418348642046164,1.00215499017105,1800
"phi[12]",0.535351354769535,0.109858265323214,0.362635038080169,0.457167433881578,0.521478474063914,0.597161909225074,0.794167876982251,1.0018253577981,2400
"phi[13]",0.3246558776614,0.11525264346031,0.154035162385894,0.240713346064873,0.305893379055639,0.390837426985458,0.598154535101065,1.74000178931621,7
"phi[14]",0.273220229354565,0.0844609531601015,0.132940083872003,0.210683489210221,0.264931323553355,0.326831678931077,0.458527959505664,1.06086358241849,46
